종목코드,종목명,종가,대비,등락률,시장구분,업종명,시가총액,EPS,BPS,주당배당금,배당수익률,Date,PER,PBR,PCR,PSR,IDX_CD,IDX_NM_KOR,ALL_MKT_VAL,MKT_VAL,WGT,S_WGT,CAL_WGT,SEC_CD,SEC_NM_KOR,SEQ,TOP60,APT_SHR_CNT,SEC_1ST,ROE,size
063760,이엘피,7070,10,0.14,KOSDAQ,반도체,65928669100,288,7364,120,1.7,2021-09-24,26.37146764,0.96105931632653,,2.28126882698962,G4540,WICS 디스플레이,17095003,44831,0.26,96.76,1,G45,IT,72,10,6341088,G45,0.0364,small
227100,에이치앤비디자인,14000,-1150,-7.59,KOSDAQ,일반전기전자,65812894000,,1032,0,0,2021-09-24,,18.803684,14.9574759090909,1.67037802030457,G4520,WICS 기술하드웨어와장비,44599486,42778,0.1,95.97,1,G45,IT,157,24,3055599,G45,,small
006200,한국전자홀딩스,1405,20,1.44,KOSPI,기타금융,65758406080,,2169,0,0,2021-09-24,,0.316907981108434,3.59335552349727,0.296877679819413,G4530,WICS 반도체와반도체장비,431176010,36167,0.01,99.99,1,G45,IT,112,0,25741725,G45,,small
080470,성창오토텍,9000,100,1.12,KOSDAQ,운송장비·부품,6.57e+10,114,5231,50,0.56,2021-09-24,82.125,1.57932692307692,4.40939597315436,0.523505976095618,G2510,WICS 자동차와부품,88703179,31536,0.04,99.38,1,G25,경기관련소비재,112,3,3504000,G25,0.0192,small
203450,유니온커뮤니티,4475,-20,-0.44,KOSDAQ,일반전기전자,65688556325,163,2427,70,1.56,2021-09-24,29.8584346931818,1.84518416643258,9.8042621380597,1.49973872888128,G4520,WICS 기술하드웨어와장비,44599486,44668,0.1,95.28,1,G45,IT,150,24,9981725,G45,0.0618,small
204020,그리티,3260,-40,-1.21,KOSDAQ,섬유·의류,65680621800,49,3573,30,0.92,2021-09-24,65.6806218,0.912230858333333,19.9032187272727,0.531826897165992,G2520,WICS 내구소비재와의류,49360418,38752,0.08,98.58,1,G25,경기관련소비재,122,7,11886984,G25,0.0139,small
100030,모바일리더,20000,-400,-1.96,KOSDAQ,소프트웨어,65674280000,1848,10978,0,0,2021-09-24,13.134856,1.77498054054054,19.901296969697,3.25120198019802,G4510,WICS 소프트웨어와서비스,21315250,33494,0.16,98.86,1,G45,IT,107,16,1674694,G45,0.1351,small
279600,미디어젠,14000,-50,-0.36,KOSDAQ,소프트웨어,65586934000,,3745,0,0,2021-09-24,,3.76936402298851,163.967335,5.51150705882353,G4510,WICS 소프트웨어와서비스,21315250,45255,0.21,96.08,1,G45,IT,92,16,3232499,G45,,small
226400,오스테오닉,3910,60,1.56,KOSDAQ,의료·정밀기기,65582641140,,1860,0,0,2021-09-24,,2.69887412098765,23.4223718357143,5.20497151904762,G3510,WICS 건강관리장비와서비스,17087092,42629,0.25,97.75,1,G35,건강관리,72,16,10902485,G35,,small
114630,폴라리스우노,4830,25,0.52,KOSDAQ,화학,65562250950,141,5537,100,2.07,2021-09-24,36.42347275,0.871838443484043,9.1058681875,1.34074132822086,G2520,WICS 내구소비재와의류,49360418,52450,0.11,97.33,1,G25,경기관련소비재,108,7,10859172,G25,0.0239,small
091340,S&K폴리텍,5590,110,2.01,KOSDAQ,IT부품,65423800390,,7792,250,4.47,2021-09-24,,0.543838739733998,2.77219493177966,0.256563923098039,G4520,WICS 기술하드웨어와장비,44599486,34675,0.08,96.75,1,G45,IT,166,24,6202972,G45,,small
006880,신송홀딩스,5520,90,1.66,KOSPI,유통업,65295296160,240,7600,100,1.81,2021-09-24,24.1834430222222,0.720698633112583,4.2399542961039,0.317121399514327,G3010,WICS 식품과기본식료품소매,656612,26771,4.08,96.04,1,G30,필수소비재,6,2,4849832,G30,0.0298,small
011560,세보엠이씨,6200,-40,-0.64,KOSDAQ,건설,6.5286e+10,693,14701,200,3.23,2021-09-24,9.46173913043478,0.426984957488555,,0.101818465377417,G2010,WICS 자본재,124006699,30684,0.02,99.3,1,G20,산업재,266,18,4949100,G20,0.0451,small
050860,아세아텍,2900,15,0.52,KOSDAQ,기계·장비,6.525e+10,47,4384,50,1.72,"",61.7,0.66,,,G2010,WICS 자본재,124006699,37845,0.03,98.89,1,G20,산업재,251,18,13050000,G20,0.0107,small
039980,리노스,1495,165,12.41,KOSDAQ,유통,65146547570,,1596,0,0,2021-09-24,,0.937360396690648,,0.759283771212121,G4510,WICS 소프트웨어와서비스,21315250,44300,0.21,96.5,1,G45,IT,94,16,29631874,G45,,small
001000,신라섬유,2670,-40,-1.48,KOSDAQ,유통,64821031800,14,610,0,0,2021-09-24,190.71,4.37979944594595,49.8623321538462,15.433579,G5010,WICS 전기통신서비스,21038312,24632,0.12,100,1,G50,커뮤니케이션서비스,8,2,9225465,G50,0.023,small
019180,티에이치엔,3600,35,0.98,KOSPI,전기전자,6.48e+10,,3741,30,0.83,2021-09-24,,0.970059880239521,8,0.187066974595843,G2510,WICS 자동차와부품,88703179,36936,0.04,99.15,1,G25,경기관련소비재,106,3,10260000,G25,,small
138070,신진에스엠,7220,40,0.56,KOSDAQ,금속,64779161260,,7654,70,0.97,2021-09-24,,0.933417309221902,10.448251816129,1.33841242272727,G2010,WICS 자본재,124006699,32390,0.03,99.22,1,G20,산업재,263,18,4486092,G20,,small
204840,지엘팜텍,1245,10,0.81,KOSDAQ,기타서비스,64599120780,,274,0,0,2021-09-24,,4.51742103356643,,5.383260065,G3520,WICS 제약과생물공학,139968350,57493,0.04,98.24,1,G35,건강관리,183,16,46179291,G35,,small
084670,동양고속,22250,-150,-0.67,KOSPI,운수창고업,64426410250,,36836,500,2.25,2021-09-24,,0.60211598364486,,0.771573775449102,G2030,WICS 운송,41254793,27703,0.07,102.94,1,G20,산업재,42,3,1245095,G20,,small
036480,대성미생물,16950,-300,-1.74,KOSDAQ,제약,6.441e+10,400,9556,85,0.5,2021-09-24,42.38,1.77438016528926,20.128125,2.59717741935484,G3520,WICS 제약과생물공학,139968350,39290,0.03,98.87,1,G35,건강관리,200,16,2318000,G35,0.0419,small
072130,유엔젤,4880,10,0.21,KOSPI,서비스업,64393815520,,2765,0,0,2021-09-24,,1.81903433672316,10.7323025866667,2.37615555424354,G4510,WICS 소프트웨어와서비스,21315250,42500,0.2,97.11,1,G45,IT,97,16,8709000,G45,,small
008830,대동기어,7160,60,0.85,KOSDAQ,기계·장비,64350643200,260,7212,40,0.56,2021-09-24,27.54,0.993065481481482,5.148051456,0.411449125319693,G2010,WICS 자본재,124006699,25097,0.02,99.53,1,G20,산업재,277,18,3505133,G20,0.0361,small
050120,ES큐브,4740,20,0.42,KOSDAQ,유통,64293767640,,5120,0,0,2021-09-24,,0.925090181870504,,0.796700962081784,G4030,WICS 다각화된금융,4107722,55293,1.35,75.92,1,G40,금융,17,10,11665114,G40,,small
082660,코스나인,1440,15,1.05,KOSDAQ,화학,63976881600,,660,0,0,2021-09-24,,3.22451254925373,,2.79365095862069,G2520,WICS 내구소비재와의류,49360418,51182,0.1,97.44,1,G25,경기관련소비재,109,7,35542712,G25,,small
322180,티라유텍,11700,0,0,KOSDAQ,소프트웨어,63896625000,,4792,0,0,2021-09-24,,2.4598125,,1.84841401734104,G4510,WICS 소프트웨어와서비스,21315250,26837,0.13,99.66,1,G45,IT,113,16,2293725,G45,,small
095270,웨이브일렉트로,4260,20,0.47,KOSDAQ,IT부품,63777550560,,710,0,0,2021-09-24,,5.69442415714286,,1.60245101909548,,,,,,,,,,,,,,,small
212560,네오오토,8080,-90,-1.1,KOSDAQ,운송장비·부품,63629701040,450,10502,50,0.62,2021-09-24,17.96,0.769403881983071,4.21388748609272,0.541529370553192,G2510,WICS 자동차와부품,88703179,28633,0.03,99.51,1,G25,경기관련소비재,116,3,3543733,G25,0.0428,small
032750,삼진,10600,-50,-0.47,KOSDAQ,일반전기전자,6.36e+10,1102,13587,200,1.89,2021-09-24,9.63636363636364,0.779411764705882,6.55670103092784,0.493023255813954,G4535,WICS 전자와 전기제품,72412941,35616,0.05,98.93,1,G45,IT,44,2,3360000,G45,0.0809,small
189690,포시에스,7320,60,0.83,KOSDAQ,소프트웨어,63491052120,640,6583,100,1.37,"",11.44,1.11,,,G4510,WICS 소프트웨어와서비스,21315250,28571,0.13,99.28,1,G45,IT,110,16,3903138,G45,0.097,small
025560,미래산업,14250,350,2.52,KOSPI,의료정밀,63441099750,,17191,0,0,2021-09-24,,0.989720744929797,,1.52502643629808,G4530,WICS 반도체와반도체장비,431176010,61538,0.01,99.76,1,G45,IT,92,0,4318447,G45,,small
038950,파인디지털,6210,-50,-0.8,KOSDAQ,통신장비,63408850650,755,8808,100,1.61,2021-09-24,10.3948935491803,0.681083250805585,8.34326982236842,0.606783259808612,G4535,WICS 전자와 전기제품,72412941,32339,0.04,98.97,1,G45,IT,45,2,5207490,G45,0.0655,small
069110,코스온,2630,0,0,KOSDAQ,화학,62963935800,,3517,0,0,2021-09-24,,0.698048068736142,13.9919857333333,0.68513531882481,,,,,,,,,,,,,,,small
246720,아스타,5380,30,0.56,KOSDAQ,제약,61829773740,,560,0,0,2021-09-24,,9.660902146875,,47.5613644153846,G3510,WICS 건강관리장비와서비스,17087092,32151,0.19,98.38,1,G35,건강관리,75,16,5976112,G35,,small
010400,우진아이엔에스,8100,90,1.12,KOSPI,건설업,61738200000,247,13308,250,3.09,2021-09-24,34.299,0.608857988165681,4.06172368421053,0.439730769230769,G2010,WICS 자본재,124006699,19756,0.02,99.64,1,G20,산업재,283,18,2439040,G20,0.0178,small
101170,우림기계,4565,-85,-1.83,KOSDAQ,기계·장비,61627500000,,5865,50,1.1,2021-09-24,,0.778125,15.8019230769231,1.0254159733777,G2010,WICS 자본재,124006699,27732,0.02,99.36,1,G20,산업재,269,18,6075000,G20,,small
131180,딜리,2095,55,2.7,KOSDAQ,정보기기,61488250000,,1884,40,1.91,2021-09-24,,1.11391757246377,17.0800694444444,2.21979241877256,G4520,WICS 기술하드웨어와장비,44599486,35048,0.08,96.67,1,G45,IT,165,24,16729500,G45,,small
023790,동일철강,8360,-40,-0.48,KOSDAQ,금속,61404910600,,7853,0,0,2021-09-24,,1.06420988908146,,2.80387719634703,G1510,WICS 소재,130796768,16579,0.01,99.99,1,G15,소재,223,8,1983173,G15,,small
094970,제이엠티,3665,30,0.83,KOSDAQ,IT부품,61382299600,318,3448,50,1.36,2021-09-24,11.5815659622642,1.0619775017301,4.910583968,0.77307682115869,G4540,WICS 디스플레이,17095003,34374,0.2,98.84,1,G45,IT,81,10,9379014,G45,0.0917,small
049470,SGA,1160,5,0.43,KOSDAQ,소프트웨어,61320208840,81,717,0,0,2021-09-24,14.32,1.60524106910995,40.8801392266667,1.61794746279683,G4510,WICS 소프트웨어와서비스,21315250,42924,0.2,96.91,1,G45,IT,96,16,37003574,G45,0.1121,small
048770,TPC,4150,-20,-0.48,KOSDAQ,기계·장비,61310323800,302,2342,35,0.84,2021-09-24,14.9537375121951,1.90997893457944,12.772984125,0.691990110609481,G2010,WICS 자본재,124006699,25750,0.02,99.45,1,G20,산업재,273,18,6204900,G20,0.1277,small
356890,싸이버원,13200,250,1.93,KOSDAQ,소프트웨어,61258956000,607,3225,0,0,2021-09-24,21.75,4.74875627906977,32.2415557894737,2.97373572815534,G4510,WICS 소프트웨어와서비스,21315250,26341,0.12,99.78,1,G45,IT,114,16,1995557,G45,0.2183,small
046970,우리로,1910,0,0,KOSDAQ,유통,61214800940,,806,0,0,2021-09-24,,3.30890815891892,204.049336466667,0.551981974211001,,,,,,,,,,,,,,,small
184230,SGA솔루션즈,1325,0,0,KOSDAQ,소프트웨어,61182942950,158,661,0,0,2021-09-24,10.7338496403509,2.51781658230453,10.1971571583333,1.50696903817734,G4510,WICS 소프트웨어와서비스,21315250,37933,0.18,98.03,1,G45,IT,102,16,28629000,G45,0.2346,small
123750,알톤스포츠,4790,-75,-1.54,KOSDAQ,운송장비·부품,61054762630,441,1690,0,0,2021-09-24,10.9026361839286,2.83975640139535,15.2636906575,1.35979426792873,G2520,WICS 내구소비재와의류,49360418,31748,0.06,99.36,1,G25,경기관련소비재,133,7,6628074,G25,0.2605,small
008290,원풍물산,1500,5,0.33,KOSDAQ,섬유·의류,61040518500,,825,0,0,2021-09-24,,1.81668209821429,,2.09761231958763,G2520,WICS 내구소비재와의류,49360418,37845,0.08,98.73,1,G25,경기관련소비재,124,7,25230081,G25,,small
001210,금호전기,3595,-305,-7.82,KOSPI,전기전자,60947494570,,1369,0,0,2021-09-24,,14.7586930202381,,1.3744237402439,G4540,WICS 디스플레이,17095003,40835,0.24,97.76,1,G45,IT,76,10,11358782,G45,,small
053050,지에스이,2025,-15,-0.74,KOSDAQ,전기·가스·수도,60724883925,157,2409,40,1.98,2021-09-24,12.9,0.841064874307479,4.46506499448529,0.502689436465232,G5510,WICS 유틸리티,11855265,28541,0.24,101.82,1,G55,유틸리티,19,2,14094171,G55,0.0652,small
085910,네오티스,4620,-30,-0.65,KOSDAQ,운송장비·부품,60712912260,19,3729,250,5.41,2021-09-24,303.5645613,1.43869460331754,7.68517876708861,1.59770821736842,G2510,WICS 자동차와부품,88703179,28535,0.03,99.54,1,G25,경기관련소비재,117,3,6176422,G25,0.0047,small
024940,PN풍년,6060,-50,-0.82,KOSDAQ,금속,6.06e+10,256,3955,25,0.41,2021-09-24,26.3478260869565,1.53417721518987,13.4666666666667,1.05025996533796,G2520,WICS 내구소비재와의류,49360418,33936,0.07,99.16,1,G25,경기관련소비재,130,7,5600000,G25,0.0582,small
007530,영신금속,3155,-45,-1.41,KOSDAQ,금속,60495396060,,2031,0,0,2021-09-24,,1.55515156966581,5.70711283584906,0.546974647920434,G2510,WICS 자동차와부품,88703179,42952,0.05,98.74,1,G25,경기관련소비재,97,3,13613861,G25,,small
263540,샘코,2015,0,0,KOSDAQ,운송장비·부품,60278610145,,436,0,0,2021-09-24,,7.72802694166667,,3.58801250863095,,,,,,,,,,,,,,,small
178780,유테크,1730,0,0,KOSDAQ,유통,60240302320,,848,0,0,2021-09-24,,2.05598301433447,,1.65041924164384,,,,,,,,,,,,,,,small
010660,화천기계,2730,-25,-0.91,KOSPI,기계,6.006e+10,,5464,0,0,2021-09-24,,0.499667221297837,42.9,0.439035087719298,G2010,WICS 자본재,124006699,33033,0.03,99.17,1,G20,산업재,261,18,12100000,G20,,small
290660,네오펙트,3175,0,0,KOSDAQ,의료·정밀기기,60027439000,,794,0,0,2021-09-24,,3.3534882122905,,3.22728166666667,G3510,WICS 건강관리장비와서비스,17087092,43220,0.25,97.5,1,G35,건강관리,71,16,13612522,G35,,small
069140,누리플랜,8400,50,0.6,KOSDAQ,금속,59663041200,497,4824,0,0,2021-09-24,20.5734624827586,1.54968938181818,11.4736617692308,0.427998860832138,G2020,WICS 상업서비스와공급품,5444111,39378,0.72,100,1,G20,산업재,20,4,4687810,G20,0.0753,small
064480,브리지텍,4965,-85,-1.68,KOSDAQ,컴퓨터서비스,59344162500,74,2813,100,2.01,2021-09-24,67.09,1.7661953125,13.1875916666667,1.3395973476298,G4510,WICS 소프트웨어와서비스,21315250,38574,0.18,97.85,1,G45,IT,101,16,7769125,G45,0.0263,small
257370,명성티엔에스,9210,0,0,KOSDAQ,IT부품,59319850890,,4280,0,0,2021-09-24,,2.14926995978261,,3.38970576514286,,,,,,,,,,,,,,,small
079650,서산,2965,-50,-1.66,KOSDAQ,비금속,5.93e+10,,3133,0,0,2021-09-24,,1.70402298850575,,2.70776255707763,G2010,WICS 자본재,124006699,18976,0.02,99.65,1,G20,산업재,284,18,6400000,G20,,small
046310,백금T&A,3610,-15,-0.41,KOSDAQ,통신장비,59271294010,,2266,0,0,2021-09-24,,1.10994932602996,,0.44631998501506,G4520,WICS 기술하드웨어와장비,44599486,44453,0.1,95.38,1,G45,IT,151,24,12313981,G45,,small
007770,한일화학,16750,400,2.45,KOSDAQ,화학,58792500000,,26082,50,0.3,2021-09-24,,0.642540983606557,13.6726744186047,0.677332949308756,G1510,WICS 소재,130796768,17638,0.01,99.98,1,G15,소재,222,8,1053000,G15,,small
011420,갤럭시아에스엠,2115,-40,-1.86,KOSPI,서비스업,58267497060,36,752,0,0,2021-09-24,58.75,2.81485493043478,20.0922403655172,2.98807677230769,G5020,WICS 미디어와엔터테인먼트,150344455,36709,0.02,99.57,1,G50,커뮤니케이션서비스,105,3,17356276,G50,0.0479,small
290270,휴네시온,6030,0,0,KOSDAQ,소프트웨어,57934262160,353,2763,40,0.66,2021-09-24,17.0394888705882,2.17797978045113,19.9773317793103,2.28087646299213,G4510,WICS 소프트웨어와서비스,21315250,29546,0.14,99.15,1,G45,IT,109,16,4899913,G45,0.1278,small
006570,대림통상,3805,5,0.13,KOSPI,기계,57931125000,,5008,0,0,2021-09-24,,0.758260798429319,5.91133928571429,0.369930555555556,G2010,WICS 자본재,124006699,11586,0.01,99.7,1,G20,산업재,288,18,3045000,G20,,small
025530,SJM홀딩스,3860,-100,-2.53,KOSPI,유통업,57645270880,221,9852,100,2.59,2021-09-24,19.2150902933333,0.232534372246874,2.60838329773756,0.407099370621469,G2510,WICS 자동차와부품,88703179,15564,0.02,99.82,1,G25,경기관련소비재,128,3,4032182,G25,0.0121,small
059100,아이컴포넌트,8150,-500,-5.78,KOSDAQ,IT부품,57627509000,57,4127,0,0,2021-09-24,142.98,1.97354482876712,14.40687725,1.98032676975945,G4540,WICS 디스플레이,17095003,43797,0.26,97.28,1,G45,IT,74,10,5373854,G45,0.0138,small
263810,상신전자,4045,75,1.89,KOSDAQ,일반전기전자,57619884310,145,2537,0,0,2021-09-24,27.4380401476191,1.59611867894737,33.8940495941177,0.66612583017341,G4520,WICS 기술하드웨어와장비,44599486,31115,0.07,97.25,1,G45,IT,173,24,7692148,G45,0.0582,small
025870,신라에스지,14400,50,0.35,KOSDAQ,유통,5.76e+10,,3608,0,0,2021-09-24,,4,,0.91866028708134,G3020,"WICS 식품,음료,담배",30382851,24192,0.08,100.27,1,G30,필수소비재,84,6,1680000,G30,,small
131090,시큐브,1370,-10,-0.72,KOSDAQ,소프트웨어,5.754e+10,65,800,15,1.09,2021-09-24,23.016,1.71761194029851,12.2425531914894,3.91428571428571,G4510,WICS 소프트웨어와서비스,21315250,37401,0.18,98.21,1,G45,IT,103,16,27300000,G45,0.0746,small
083660,CSA 코스믹,1510,35,2.37,KOSDAQ,화학,57280512140,,313,0,0,2021-09-24,,4.93797518448276,,0.982513072727273,,,,,,,,,,,,,,,small
187790,나노,2110,0,0,KOSDAQ,화학,57112836450,,1667,0,0,2021-09-24,,1.10683791569767,5.14530058108108,1.20491216139241,G1510,WICS 소재,130796768,51973,0.04,98.2,1,G15,소재,156,8,24631602,G15,,small
115530,씨엔플러스,839,0,0,KOSDAQ,IT부품,57020957000,,172,0,0,2021-09-24,,4.87358606837607,,2.18471099616858,,,,,,,,,,,,,,,small
045300,성우테크론,5890,-180,-2.97,KOSDAQ,반도체,56465362610,414,5591,40,0.68,2021-09-24,14.85930595,1.04372204454713,6.00695346914894,1.48985125620053,G4530,WICS 반도체와반도체장비,431176010,30491,0.01,100.02,1,G45,IT,116,0,5176790,G45,0.0702,small
056000,COWON,2860,0,0,KOSDAQ,디지털컨텐츠,56399843500,20,1435,0,0,2021-09-24,187.999478333333,1.98590998239437,,3.2228482,,,,,,,,,,,,,,0.0106,small
208370,셀바스헬스케어,2595,-105,-3.89,KOSDAQ,의료·정밀기기,56261063580,35,1148,0,0,2021-09-24,70.326329475,2.25948046506024,13.3954913285714,2.65382375377359,G3510,WICS 건강관리장비와서비스,17087092,21942,0.13,99.02,1,G35,건강관리,79,16,8455420,G35,0.0321,small
026040,제이에스티나,3390,135,4.15,KOSDAQ,기타제조,55947848100,,1874,0,0,2021-09-24,,1.81060997087379,,0.932464135,G2520,WICS 내구소비재와의류,49360418,39723,0.08,98.42,1,G25,경기관련소비재,120,7,11717691,G25,,small
225590,패션플랫폼,2095,-15,-0.71,KOSDAQ,섬유·의류,55803913735,42,1567,0,0,2021-09-24,50.7308306681818,1.33822335095923,,0.960480442943201,G2520,WICS 내구소비재와의류,49360418,23996,0.05,99.62,1,G25,경기관련소비재,138,7,11453787,G25,0.0264,small
177350,베셀,4845,-40,-0.82,KOSDAQ,반도체,55621074810,,1654,0,0,2021-09-24,,2.94291401111111,4.92221900973451,0.785608401271187,G4540,WICS 디스플레이,17095003,38379,0.22,98.22,1,G45,IT,78,10,7921268,G45,,small
038010,제일테크노스,6170,-300,-4.64,KOSDAQ,금속,5.553e+10,,7994,30,0.49,2021-09-24,,0.76804979253112,12.9139534883721,0.40800881704629,G2010,WICS 자본재,124006699,34429,0.03,99.06,1,G20,산업재,257,18,5580000,G20,,small
099440,스맥,1795,-15,-0.83,KOSDAQ,기계·장비,55168623155,,2428,0,0,2021-09-24,,0.739525779557641,5.80722349,0.485212164951627,G2010,WICS 자본재,124006699,41928,0.03,98.73,1,G20,산업재,246,18,23358303,G20,,small
007630,폴루스바이오팜,1225,0,0,KOSPI,유통업,55134426375,,1413,0,0,2021-09-24,,0.866893496462264,,8.48221944230769,,,,,,,,,,,,,,,small
054300,팬스타엔터프라이즈,975,48,5.18,KOSDAQ,기계·장비,54980216850,,694,0,0,2021-09-24,,1.51044551785714,17.7355538225806,1.7181317765625,G2510,WICS 자동차와부품,88703179,43434,0.05,98.6,1,G25,경기관련소비재,94,3,44548073,G25,,small
027040,서울전자통신,790,2,0.25,KOSDAQ,유통,54975189130,,1588,0,0,2021-09-24,,0.497513023800905,19.6339961178571,0.919317543979933,G4535,WICS 전자와 전기제품,72412941,31886,0.04,99.02,1,G45,IT,46,2,40361531,G45,,small
122690,서진오토모티브,2810,95,3.5,KOSDAQ,운송장비·부품,54910901260,,3624,0,0,2021-09-24,,0.383188424703419,0.489838548260482,0.0364614218193891,,,,,,,,,,,,,,,small
079000,와토스코리아,7600,-310,-3.92,KOSDAQ,화학,5.472e+10,202,10283,200,2.63,2021-09-24,37.62,0.73945945945946,17.1,2.99016393442623,G2010,WICS 자본재,124006699,20246,0.02,99.62,1,G20,산업재,282,18,2664000,G20,0.0197,small
317770,슈프리마아이디,17900,0,0,KOSDAQ,일반전기전자,54666958000,261,13176,0,0,2021-09-24,68.3336975,1.32045792270531,16.5657448484849,6.50797119047619,G4520,WICS 기술하드웨어와장비,44599486,20773,0.05,98.19,1,G45,IT,189,24,1160528,G45,0.0193,small
093640,다믈멀티미디어,4120,95,2.36,KOSDAQ,반도체,54140409120,,1956,0,0,2021-09-24,,2.20082963902439,,6.08319203595506,G4530,WICS 반도체와반도체장비,431176010,46019,0.01,99.94,1,G45,IT,106,0,11169745,G45,,small
079950,인베니아,2325,-25,-1.06,KOSDAQ,기계·장비,5.394e+10,,1762,0,0,2021-09-24,,1.31882640586797,0.882815057283142,0.382553191489362,G4540,WICS 디스플레이,17095003,36140,0.21,98.64,1,G45,IT,80,10,15544000,G45,,small
192390,윈하이텍,5030,-70,-1.37,KOSDAQ,금속,53604186880,83,4949,0,0,2021-09-24,67.0052336,1.06146904712871,,0.708113433025099,G2010,WICS 자본재,124006699,25730,0.02,99.47,1,G20,산업재,274,18,5115310,G20,0.0158,small
222810,마이더스AI,379,9,2.43,KOSDAQ,소프트웨어,53525144426,,320,0,0,2021-09-24,,1.39388396942708,,6.52745663731707,,,,,,,,,,,,,,,small
019540,일지테크,3960,-25,-0.63,KOSDAQ,운송장비·부품,53513460000,,7923,0,0,2021-09-24,,0.499658823529412,2.89261945945946,0.279152112676056,G2510,WICS 자동차와부품,88703179,27292,0.03,99.57,1,G25,경기관련소비재,118,3,6891885,G25,,small
011080,형지I&C,1370,85,6.61,KOSDAQ,섬유·의류,53369265160,,404,0,0,2021-09-24,,3.37780159240506,,0.795369078390462,G2520,WICS 내구소비재와의류,49360418,25617,0.05,99.52,1,G25,경기관련소비재,136,7,18698721,G25,,small
078650,지나인제약,711,-25,-3.4,KOSDAQ,의료·정밀기기,53172780588,,300,0,0,2021-09-24,,2.56873336173913,,1.27819184105769,,,,,,,,,,,,,,,small
139050,시티랩스,598,-2,-0.33,KOSDAQ,컴퓨터서비스,53079073216,,435,0,0,2021-09-24,,0.468069428712522,4.78189848792793,0.466834417027265,G4510,WICS 소프트웨어와서비스,21315250,38748,0.18,97.67,1,G45,IT,100,16,64795524,G45,,small
054940,엑사이엔씨,1590,0,0,KOSDAQ,건설,52745941320,,1782,0,0,2021-09-24,,0.755672511747851,,0.225121388476312,G4530,WICS 반도체와반도체장비,431176010,42197,0.01,99.96,1,G45,IT,108,0,26538838,G45,,small
067770,세진티에스,6280,390,6.62,KOSDAQ,IT부품,52730604040,510,4915,0,0,2021-09-24,12.5549057238095,1.27677007360775,8.36993714920635,1.61255669847095,G4540,WICS 디스플레이,17095003,25311,0.15,99.34,1,G45,IT,84,10,4030365,G45,0.1017,small
033340,좋은사람들,1055,0,0,KOSDAQ,섬유·의류,52653176320,,1736,0,0,2021-09-24,,0.608004345496536,131.6329408,0.470117645714286,,,,,,,,,,,,,,,small
234920,자이글,3885,-85,-2.14,KOSDAQ,일반전기전자,52567585350,64,3844,0,0,2021-09-24,60.7,1.01091510288462,40.4366041153846,2.92042140833333,G2520,WICS 내구소비재와의류,49360418,16296,0.03,99.82,1,G25,경기관련소비재,143,7,4194582,G25,0.0167,small
032960,동일기연,15000,200,1.35,KOSDAQ,IT부품,52549275000,245,15117,45,0.3,2021-09-24,65.68659375,1.00284875954198,10.1056298076923,2.07704644268775,G4520,WICS 기술하드웨어와장비,44599486,13137,0.03,98.45,1,G45,IT,196,24,875821,G45,0.0153,small
008470,부스타,6250,40,0.64,KOSDAQ,금속,5.253e+10,662,9159,120,1.92,2021-09-24,9.44,0.682207792207792,9.21578947368421,0.522166998011929,G2010,WICS 자본재,124006699,37296,0.03,98.92,1,G20,산업재,252,18,5967408,G20,0.0723,small
024830,세원물산,6280,0,0,KOSDAQ,운송장비·부품,5.2438e+10,2199,24775,25,0.4,2021-09-24,2.86,0.253446109231513,0.628752997601919,0.336572528883184,,,,,,,,,,,,,,0.0886,small
197140,디지캡,6080,70,1.16,KOSDAQ,출판·매체복제,52331581440,164,4646,30,0.49,2021-09-24,47.5741649454546,1.47829326101695,20.1275313230769,1.59062557568389,G4510,WICS 소프트웨어와서비스,21315250,36109,0.17,98.38,1,G45,IT,104,16,5938946,G45,0.0311,small
119500,포메탈,4415,-55,-1.23,KOSDAQ,금속,52305529280,149,3863,60,1.36,2021-09-24,29.63,1.14204212401747,12.453697447619,1.00202163371648,G2010,WICS 자본재,124006699,33999,0.03,99.11,1,G20,산업재,259,18,7700701,G20,0.0385,small
219750,지티지웰니스,2995,60,2.04,KOSDAQ,의료·정밀기기,52235160060,,692,0,0,2021-09-24,,5.0713747631068,,2.611758003,,,,,,,,,,,,,,,small
332370,아이디피,7860,-100,-1.26,KOSDAQ,정보기기,52165743180,279,5609,80,1.02,2021-09-24,32.6035894875,1.40230492419355,21.735726325,2.78961193475936,G4520,WICS 기술하드웨어와장비,44599486,19823,0.04,98.23,1,G45,IT,190,24,2522008,G45,0.043,small
130740,티피씨글로벌,4595,70,1.55,KOSDAQ,운송장비·부품,51816340005,217,5596,0,0,2021-09-24,22.5288434804348,0.750961449347826,13.6358789486842,0.653421689848676,G2510,WICS 자동차와부품,88703179,25390,0.03,99.66,1,G25,경기관련소비재,121,3,5525573,G25,0.0333,small
187270,신화콘텍,5070,-100,-1.93,KOSDAQ,IT부품,51429294150,27,4672,0,0,2021-09-24,46.7539037727273,1.08044735609244,171.4309805,1.15831743581081,G4535,WICS 전자와 전기제품,72412941,25715,0.04,99.14,1,G45,IT,49,2,5071923,G45,0.0231,small
