종목코드,종목명,시장구분,산업분류,현재가(종가),전일대비,시가총액(원),일자,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률,PCR,PSR
014580,태경비케이,코스피,비금속광물,3735,30,103022878500,2020-11-19,-,3735,148,25.24,4846,0.77,100,2.68,,
010960,삼호개발,코스피,건설업,4115,35,1.02875e+11,2020-11-19,-,4115,907,4.54,7624,0.54,190,4.62,,
001550,조비,코스피,화학,19800,-350,102806332200,2020-11-19,-,19800,,,9237,2.14,0,0,,
015230,대창단조,코스피,운수장비,35950,0,102717166850,2020-11-19,-,35950,5197,6.92,63622,0.57,1100,3.06,,
009190,대양금속,코스피,철강금속,3460,-10,102298148940,2020-11-19,-,3460,230,15.04,1907,1.81,0,0,,
227840,현대코퍼레이션홀딩스,코스피,유통업,11200,100,101929363200,2020-11-19,-,11200,1183,9.47,19704,0.57,500,4.46,,
001260,남광토건,코스피,건설업,10300,100,101234693300,2020-11-19,-,10300,394,26.14,5379,1.91,0,0,,
013700,까뮤이앤씨,코스피,건설업,2240,60,101141107200,2020-11-19,-,2240,305,7.34,1571,1.43,30,1.34,,
010600,웰바이오텍,코스피,유통업,2235,50,100751938245,2020-11-19,-,2235,,,1774,1.26,0,0,,
001140,국보,코스피,운수창고업,2030,-60,100234183350,2020-11-19,-,2030,,,1333,1.52,0,0,,
001380,SG충방,코스피,운수장비,2220,-10,99820397460,2020-11-19,-,2220,17,130.59,2893,0.77,0,0,,
023000,삼원강재,코스피,운수장비,2495,5,9.98e+10,2020-11-19,-,2495,261,9.56,5249,0.48,115,4.61,,
009200,무림페이퍼,코스피,종이목재,2395,30,99654297450,2020-11-19,-,2395,,,10529,0.23,50,2.09,,
000650,천일고속,코스피,운수창고업,69700,500,99616634000,2020-11-19,-,69700,506,137.75,35686,1.95,5000,7.17,,
002600,조흥,코스피,음식료품,166000,-9000,9.96e+10,2020-11-19,-,166000,13076,12.7,215770,0.77,6000,3.61,,
008250,이건산업,코스피,종이목재,9090,-10,99559452150,2020-11-19,-,9090,73,124.52,16294,0.56,200,2.2,,
001290,상상인증권,코스피,금융업,1035,-35,99472232295,2020-11-19,-,1035,,,1587,0.65,0,0,,
194370,제이에스코퍼레이션,코스피,기타제조,7400,0,98683447400,2020-11-19,-,7400,646,11.46,11755,0.63,500,6.76,,
002140,고려산업,코스피,음식료품,3950,-100,98510728750,2020-11-19,-,3950,182,21.7,3842,1.03,30,0.76,,
005750,대림B&Co,코스피,비금속광물,5870,100,97866048800,2020-11-19,-,5870,132,44.47,9607,0.61,130,2.21,,
032560,황금에스티,코스피,철강금속,6990,-80,9.786e+10,2020-11-19,-,6990,1795,3.89,18579,0.38,100,1.43,,
006980,우성사료,코스피,음식료품,3160,0,9.7644e+10,2020-11-19,-,3160,464,6.81,5612,0.56,15,0.47,,
006740,영풍제지,코스피,종이목재,4385,-415,9.7347e+10,2020-11-19,-,4385,516,8.5,5383,0.81,40,0.91,,
000910,유니온,코스피,비금속광물,6230,60,97260386370,2020-11-19,-,6230,,,6355,0.98,100,1.61,,
027970,세하,코스피,종이목재,1675,-20,96418019975,2020-11-19,-,1675,323,5.19,1090,1.54,0,0,,
019440,세아특수강,코스피,철강금속,11250,-100,96412500000,2020-11-19,-,11250,1304,8.63,37014,0.3,900,8,,
010690,화신,코스피,운수장비,2760,-15,96380331600,2020-11-19,-,2760,202,13.66,8582,0.32,50,1.81,,
014990,인디에프,코스피,섬유의복,1635,-15,96355446825,2020-11-19,-,1635,,,1063,1.54,0,0,,
075180,새론오토모티브,코스피,운수장비,4985,-10,9.5712e+10,2020-11-19,-,4985,,,11092,0.45,140,2.81,,
025620,제이준코스메틱,코스피,화학,2585,-40,95410876550,2020-11-19,-,2585,,,1906,1.36,0,0,,
058850,KTcs,코스피,서비스업,2220,-20,94760700000,2020-11-19,-,2220,178,12.47,3715,0.6,80,3.6,,
155660,DSR,코스피,철강금속,5920,-150,9.472e+10,2020-11-19,-,5920,546,10.84,9613,0.62,50,0.84,,
000300,대유플러스,코스피,전기전자,824,-24,94420869616,2020-11-19,-,824,152,5.42,953,0.86,0,0,,
016740,두올,코스피,운수장비,3485,0,94327379800,2020-11-19,-,3485,374,9.32,5223,0.67,80,2.3,,
026940,부국철강,코스피,철강금속,4700,-135,9.4e+10,2020-11-19,-,4700,92,51.09,5627,0.84,75,1.6,,
002880,대유에이텍,코스피,운수장비,878,-8,93872236586,2020-11-19,-,878,94,9.34,1013,0.87,0,0,,
007980,태평양물산,코스피,섬유의복,1945,-20,93650946715,2020-11-19,-,1945,241,8.07,3458,0.56,30,1.54,,
000040,KR모터스,코스피,운수장비,1020,-15,93494238360,2020-11-19,-,1020,,,318,3.21,0,0,,
011330,유니켐,코스피,기타제조,1355,-5,93102514765,2020-11-19,-,1355,235,5.77,1238,1.09,0,0,,
006110,삼아알미늄,코스피,철강금속,8450,-200,9.295e+10,2020-11-19,-,8450,450,18.78,9893,0.85,110,1.3,,
035000,지투알,코스피,서비스업,5600,210,92777490400,2020-11-19,-,5600,941,5.95,8625,0.65,300,5.36,,
005800,신영와코루,코스피,섬유의복,103000,0,9.27e+10,2020-11-19,-,103000,4238,24.3,343727,0.3,1500,1.46,,
085310,엔케이,코스피,기계,1155,-25,92380771560,2020-11-19,-,1155,,,1121,1.03,0,0,,
002070,비비안,코스피,섬유의복,3450,0,92238820500,2020-11-19,-,3450,,,6310,0.55,0,0,,
002360,SH에너지화학,코스피,화학,829,11,92129862170,2020-11-19,-,829,,,876,0.95,0,0,,
058430,포스코강판,코스피,철강금속,15350,-100,9.21e+10,2020-11-19,-,15350,446,34.42,36256,0.42,400,2.61,,
034300,신세계건설,코스피,건설업,22900,-250,9.16e+10,2020-11-19,-,22900,4379,5.23,49395,0.46,800,3.49,,
006090,사조오양,코스피,음식료품,9660,-270,91023658740,2020-11-19,-,9660,1402,6.89,17782,0.54,100,1.04,,
093240,형지엘리트,코스피,섬유의복,2890,5,90037366220,2020-11-19,-,2890,,,2033,1.42,0,0,,
000500,가온전선,코스피,전기전자,21550,-200,89655477850,2020-11-19,-,21550,1391,15.49,61708,0.35,600,2.78,,
058860,KTis,코스피,서비스업,2560,-10,89093120000,2020-11-19,-,2560,272,9.41,4835,0.53,90,3.52,,
001080,만호제강,코스피,철강금속,21200,1400,8.798e+10,2020-11-19,-,21200,350,60.57,55516,0.38,200,0.94,,
017040,광명전기,코스피,전기전자,2020,-25,87541982300,2020-11-19,-,2020,185,10.92,2255,0.9,15,0.74,,
009310,참엔지니어링,코스피,기계,1575,-5,87325909650,2020-11-19,-,1575,,,1002,1.57,0,0,,
007590,동방아그로,코스피,화학,6360,-60,86607789720,2020-11-19,-,6360,555,11.46,10032,0.63,250,3.93,,
013000,세우글로벌,코스피,유통업,3015,-110,86545668465,2020-11-19,-,3015,3,1005,1387,2.17,0,0,,
003080,성보화학,코스피,화학,4280,-30,85685600000,2020-11-19,-,4280,,,7324,0.58,135,3.15,,
100220,비상교육,코스피,서비스업,6560,0,85258620960,2020-11-19,-,6560,921,7.12,16496,0.4,250,3.81,,
004450,삼화왕관,코스피,기계,39350,0,84774813650,2020-11-19,-,39350,4547,8.65,67349,0.58,1350,3.43,,
008600,윌비스,코스피,유통업,1305,5,84687610905,2020-11-19,-,1305,,,1697,0.77,0,0,,
002870,신풍제지,코스피,종이목재,2420,-55,84600054000,2020-11-19,-,2420,709,3.41,1981,1.22,60,2.48,,
129260,인터지스,코스피,운수창고업,2835,-185,84335222790,2020-11-19,-,2835,,,5900,0.48,0,0,,
005190,동성화학,코스피,화학,15750,0,84035133000,2020-11-19,-,15750,2517,6.26,21972,0.72,600,3.81,,
058730,다스코,코스피,기계,5440,-60,8.3776e+10,2020-11-19,-,5440,125,43.52,8008,0.68,0,0,,
005870,휴니드,코스피,전기전자,5930,-60,83707968950,2020-11-19,-,5930,589,10.07,8207,0.72,0,0,,
016880,웅진,코스피,금융업,1045,-5,82950354850,2020-11-19,-,1045,,,917,1.14,0,0,,
002710,TCC스틸,코스피,철강금속,3580,-95,8.234e+10,2020-11-19,-,3580,230,15.57,5067,0.71,30,0.84,,
003610,방림,코스피,섬유의복,1945,25,82300905050,2020-11-19,-,1945,144,13.51,4475,0.43,40,2.06,,
002200,한국수출포장,코스피,종이목재,20450,-150,8.18e+10,2020-11-19,-,20450,4505,4.54,61942,0.33,600,2.93,,
004870,티웨이홀딩스,코스피,비금속광물,1065,-15,81665110575,2020-11-19,-,1065,,,2103,0.51,0,0,,
016090,대현,코스피,섬유의복,1840,-25,81479450400,2020-11-19,-,1840,376,4.89,4498,0.41,100,5.43,,
021820,세원정공,코스피,운수장비,8090,0,8.09e+10,2020-11-19,-,8090,,,40731,0.2,25,0.31,,
133820,화인베스틸,코스피,철강금속,2715,-10,80228250000,2020-11-19,-,2715,,,3118,0.87,0,0,,
004140,동방,코스피,운수창고업,2140,15,79970291300,2020-11-19,-,2140,,,2695,0.79,0,0,,
014440,영보화학,코스피,화학,3935,-40,7.87e+10,2020-11-19,-,3935,263,14.96,7274,0.54,100,2.54,,
092780,동양피스톤,코스피,운수장비,5850,-50,77035491000,2020-11-19,-,5850,753,7.77,8059,0.73,120,2.05,,
084670,동양고속,코스피,운수창고업,26150,-150,75719129350,2020-11-19,-,26150,12104,2.16,45514,0.57,4700,17.97,,
005110,한창,코스피,유통업,1130,-5,75473003970,2020-11-19,-,1130,,,593,1.91,0,0,,
010040,한국내화,코스피,비금속광물,3285,-10,75107031120,2020-11-19,-,3285,193,17.02,6144,0.53,35,1.07,,
009770,삼정펄프,코스피,종이목재,29700,200,74249138700,2020-11-19,-,29700,1868,15.9,73851,0.4,0,0,,
002920,유성기업,코스피,운수장비,2860,-20,74209850000,2020-11-19,-,2860,678,4.22,10636,0.27,200,6.99,,
090370,메타랩스,코스피,섬유의복,1140,5,72606528180,2020-11-19,-,1140,,,1022,1.12,0,0,,
006340,대원전선,코스피,전기전자,1005,0,71372051835,2020-11-19,-,1005,,,1136,0.88,0,0,,
004910,조광페인트,코스피,화학,5540,40,7.0912e+10,2020-11-19,-,5540,,,13495,0.41,200,3.61,,
001560,제일연마,코스피,비금속광물,6980,40,6.98e+10,2020-11-19,-,6980,853,8.18,8396,0.83,220,3.15,,
000850,화천기공,코스피,기계,31550,-50,6.941e+10,2020-11-19,-,31550,3388,9.31,134845,0.23,1250,3.96,,
069730,DSR제강,코스피,철강금속,4750,-85,6.84e+10,2020-11-19,-,4750,469,10.13,9851,0.48,40,0.84,,
014130,한익스프레스,코스피,운수창고업,5660,10,6.792e+10,2020-11-19,-,5660,479,11.82,5960,0.95,70,1.24,,
015540,쎌마테라퓨틱스,코스피,서비스업,5910,90,67431350640,2020-11-19,-,5910,,,346,17.08,0,0,,
008260,NI스틸,코스피,철강금속,2350,0,67210274950,2020-11-19,-,2350,224,10.49,3877,0.61,50,2.13,,
003720,삼영화학,코스피,화학,1975,-35,6.715e+10,2020-11-19,-,1975,,,1285,1.54,0,0,,
003010,혜인,코스피,유통업,5280,-50,67123304160,2020-11-19,-,5280,412,12.82,8192,0.64,60,1.14,,
012320,경동인베스트,코스피,금융업,28250,0,66811899750,2020-11-19,-,28250,4007,7.05,171962,0.16,500,1.77,,
111110,호전실업,코스피,섬유의복,8240,-80,6.592e+10,2020-11-19,-,8240,346,23.82,14353,0.57,250,3.03,,
017370,우신시스템,코스피,기계,3595,60,65839024130,2020-11-19,-,3595,347,10.36,6224,0.58,0,0,,
010660,화천기계,코스피,기계,2950,-25,6.49e+10,2020-11-19,-,2950,,,5663,0.52,0,0,,
000590,CS홀딩스,코스피,금융업,55800,-1100,64420095600,2020-11-19,-,55800,8435,6.62,195584,0.29,500,0.9,,
024890,대원화성,코스피,화학,1560,0,64348677120,2020-11-19,-,1560,104,15,1925,0.81,10,0.64,,
010100,한국프랜지,코스피,운수장비,2110,-40,64250386200,2020-11-19,-,2110,373,5.66,7092,0.3,50,2.37,,
044380,주연테크,코스피,전기전자,1155,-15,63076962795,2020-11-19,-,1155,,,731,1.58,0,0,,
006570,대림통상,코스피,기계,4095,80,62346375000,2020-11-19,-,4095,,,6005,0.68,140,3.42,,
069460,대호에이엘,코스피,철강금속,2280,30,61867432920,2020-11-19,-,2280,,,972,2.35,0,0,,
023150,MH에탄올,코스피,음식료품,8350,-130,61610692100,2020-11-19,-,8350,,,7785,1.07,350,4.19,,
090080,평화산업,코스피,운수장비,1120,-5,61490530080,2020-11-19,-,1120,,,610,1.84,0,0,,
004090,한국석유,코스피,비금속광물,92900,0,60868080000,2020-11-19,-,92900,,,212214,0.44,1500,1.61,,
009180,한솔로지스틱스,코스피,운수창고업,2195,-140,60312947875,2020-11-19,-,2195,215,10.21,1713,1.28,40,1.82,,
011090,에넥스,코스피,기타제조,997,-18,59811666077,2020-11-19,-,997,,,903,1.1,0,0,,
008870,금비,코스피,비금속광물,59300,-100,5.93e+10,2020-11-19,-,59300,8088,7.33,103528,0.57,1700,2.87,,
001020,페이퍼코리아,코스피,종이목재,1685,-25,59255181800,2020-11-19,-,1685,,,436,3.86,0,0,,
003780,진양산업,코스피,화학,4550,-80,5.915e+10,2020-11-19,-,4550,525,8.67,3159,1.44,200,4.4,,
041650,상신브레이크,코스피,운수장비,2735,-15,58724415750,2020-11-19,-,2735,210,13.02,7924,0.35,100,3.66,,
025820,이구산업,코스피,철강금속,1735,-5,58021870000,2020-11-19,-,1735,,,3027,0.57,30,1.73,,
010400,우진아이엔에스,코스피,건설업,7580,20,57774760000,2020-11-19,-,7580,279,27.17,14032,0.54,250,3.3,,
024900,덕양산업,코스피,운수장비,1755,-30,57151539900,2020-11-19,-,1755,,,1439,1.22,0,0,,
092200,디아이씨,코스피,운수장비,1435,-5,55805096515,2020-11-19,-,1435,,,3969,0.36,0,0,,
033250,체시스,코스피,운수장비,2325,30,5.58e+10,2020-11-19,-,2325,,,1113,2.09,0,0,,
051630,진양화학,코스피,화학,4650,-40,5.58e+10,2020-11-19,-,4650,,,2221,2.09,0,0,,
088790,진도,코스피,유통업,4465,310,55579176960,2020-11-19,-,4465,,,8030,0.56,100,2.24,,
072130,유엔젤,코스피,서비스업,4210,-40,55552861340,2020-11-19,-,4210,,,2745,1.53,0,0,,
002820,선창산업,코스피,종이목재,4405,-50,55538191545,2020-11-19,-,4405,,,17354,0.25,0,0,,
003680,한성기업,코스피,음식료품,8930,80,55450968950,2020-11-19,-,8930,,,8081,1.11,0,0,,
005010,휴스틸,코스피,철강금속,7230,0,55104659640,2020-11-19,-,7230,,,52030,0.14,300,4.15,,
008420,문배철강,코스피,철강금속,2685,-25,55051910925,2020-11-19,-,2685,121,22.19,5430,0.49,50,1.86,,
145210,세화아이엠씨,코스피,기계,674,5,54871648908,2020-11-19,-,674,,,588,1.15,0,0,,
011700,한신기계,코스피,기계,1670,0,54185072170,2020-11-19,-,1670,51,32.75,2496,0.67,15,0.9,,
000950,전방,코스피,섬유의복,31600,100,5.3088e+10,2020-11-19,-,31600,,,50283,0.63,0,0,,
006660,삼성공조,코스피,운수장비,6480,-20,52658514720,2020-11-19,-,6480,593,10.93,26712,0.24,60,0.93,,
004410,서울식품,코스피,음식료품,156,0,52635960000,2020-11-19,-,156,,,73,2.14,0,0,,
023810,인팩,코스피,운수장비,5260,70,5.26e+10,2020-11-19,-,5260,,,9376,0.56,120,2.28,,
025560,미래산업,코스피,의료정밀,3105,-15,52363862640,2020-11-19,-,3105,,,3850,0.81,0,0,,
007610,선도전기,코스피,전기전자,2840,40,5.112e+10,2020-11-19,-,2840,,,4797,0.59,25,0.88,,
013360,일성건설,코스피,건설업,942,-1,50891436960,2020-11-19,-,942,30,31.4,1688,0.56,15,1.59,,
018470,조일알미늄,코스피,철강금속,719,2,50441844045,2020-11-19,-,719,,,1617,0.44,0,0,,
010770,평화홀딩스,코스피,운수장비,3280,5,47971528480,2020-11-19,-,3280,,,7971,0.41,150,4.57,,
049800,우진플라임,코스피,기계,4790,105,4.79e+10,2020-11-19,-,4790,,,5263,0.91,0,0,,
123700,SJM,코스피,운수장비,3040,-10,47438889920,2020-11-19,-,3040,438,6.94,10621,0.29,125,4.11,,
001210,금호전기,코스피,전기전자,3840,-90,46010188800,2020-11-19,-,3840,,,3098,1.24,0,0,,
008110,대동전자,코스피,전기전자,4375,-55,45895705625,2020-11-19,-,4375,512,8.54,13257,0.33,500,11.43,,
023350,한국종합기술,코스피,서비스업,4135,50,45278250000,2020-11-19,-,4135,,,8724,0.47,100,2.42,,
006880,신송홀딩스,코스피,유통업,3820,-5,45186237560,2020-11-19,-,3820,,,7609,0.5,80,2.09,,
007120,미래아이앤지,코스피,서비스업,348,-1,45060483504,2020-11-19,-,348,109,3.19,537,0.65,0,0,,
019180,티에이치엔,코스피,전기전자,2360,25,4.248e+10,2020-11-19,-,2360,959,2.46,3503,0.67,60,2.54,,
001620,케이비아이동국실업,코스피,운수장비,640,5,42266926080,2020-11-19,-,640,,,2665,0.24,0,0,,
030720,동원수산,코스피,어업,9040,-190,42070397200,2020-11-19,-,9040,1304,6.93,10939,0.83,0,0,,
025530,SJM홀딩스,코스피,유통업,2810,0,41964562480,2020-11-19,-,2810,363,7.74,10066,0.28,175,6.23,,
005820,원림,코스피,섬유의복,19050,-200,4.191e+10,2020-11-19,-,19050,1514,12.58,41154,0.46,250,1.31,,
000760,이화산업,코스피,유통업,14750,-100,4.13e+10,2020-11-19,-,14750,,,36329,0.41,0,0,,
005030,부산주공,코스피,운수장비,956,0,41152587840,2020-11-19,-,956,,,709,1.35,0,0,,
109070,컨버즈,코스피,종이목재,4100,0,40092005800,2020-11-19,-,4100,,,1010,4.06,0,0,,
002220,한일철강,코스피,철강금속,1690,0,40022365370,2020-11-19,-,1690,,,6586,0.26,0,0,,
004100,태양금속,코스피,운수장비,1090,10,4.0003e+10,2020-11-19,-,1090,,,1773,0.61,5,0.46,,
084870,TBH글로벌,코스피,섬유의복,1895,-15,39523672005,2020-11-19,-,1895,,,5163,0.37,0,0,,
006200,한국전자홀딩스,코스피,금융업,837,0,39174224832,2020-11-19,-,837,,,2289,0.37,0,0,,
011420,갤럭시아에스엠,코스피,서비스업,1405,-20,38707249820,2020-11-19,-,1405,,,791,1.78,0,0,,
014910,성문전자,코스피,전기전자,1970,20,38389108290,2020-11-19,-,1970,,,1356,1.45,0,0,,
069640,한세엠케이,코스피,유통업,2940,-5,37953406680,2020-11-19,-,2940,,,7793,0.38,0,0,,
009140,경인전자,코스피,전기전자,23850,-250,37463508450,2020-11-19,-,23850,182,131.04,34673,0.69,250,1.05,,
024070,WISCOM,코스피,화학,2430,-30,37243244340,2020-11-19,-,2430,70,34.71,7697,0.32,50,2.06,,
010640,진양폴리,코스피,화학,3550,-5,3.55e+10,2020-11-19,-,3550,755,4.7,2658,1.34,100,2.82,,
002690,동일제강,코스피,철강금속,2350,-25,3.525e+10,2020-11-19,-,2350,74,31.76,8703,0.27,10,0.43,,
023960,에쓰씨엔지니어링,코스피,건설업,1405,5,35148304735,2020-11-19,-,1405,,,994,1.41,0,0,,
011230,삼화전자,코스피,전기전자,3330,35,34824940200,2020-11-19,-,3330,,,1132,2.94,0,0,,
071950,코아스,코스피,기타제조,1080,-5,33379786800,2020-11-19,-,1080,70,15.43,811,1.33,0,0,,
009810,엔케이물산,코스피,유통업,397,0,33180635916,2020-11-19,-,397,,,495,0.8,0,0,,
010420,한솔PNS,코스피,유통업,1600,0,32788819200,2020-11-19,-,1600,154,10.39,2004,0.8,25,1.56,,
018500,동원금속,코스피,운수장비,693,-2,32401168569,2020-11-19,-,693,350,1.98,1363,0.51,0,0,,
071090,하이스틸,코스피,철강금속,15700,50,31399120800,2020-11-19,-,15700,16,981.25,63833,0.25,100,0.64,,
001420,태원물산,코스피,운수장비,3920,-55,2.9792e+10,2020-11-19,-,3920,73,53.7,4237,0.93,85,2.17,,
015020,이스타코,코스피,서비스업,628,9,26910804800,2020-11-19,-,628,307,2.05,1141,0.55,0,0,,
002420,세기상사,코스피,서비스업,61600,0,25107667200,2020-11-19,-,61600,,,55045,1.12,0,0,,
001770,신화실업,코스피,철강금속,20300,-50,24662023400,2020-11-19,-,20300,793,25.6,28118,0.72,100,0.49,,
004920,씨아이테크,코스피,기타제조,960,-70,24067941120,2020-11-19,-,960,,,1692,0.57,0,0,,
011300,성안,코스피,섬유의복,361,7,20525687460,2020-11-19,-,361,,,1131,0.32,0,0,,
008500,일정실업,코스피,섬유의복,17000,-1150,2.04e+10,2020-11-19,-,17000,,,24611,0.69,0,0,,
025890,한국주강,코스피,기계,1565,0,17698990335,2020-11-19,-,1565,,,2848,0.55,0,0,,
015260,에이엔피,코스피,전기전자,1455,5,17207425095,2020-11-19,-,1455,,,4707,0.31,0,0,,
019490,하이트론,코스피,전기전자,3005,-530,16619858675,2020-11-19,-,3005,,,3091,0.97,0,0,,
